144,"脑系病类","癫狂病","多因情志不舒；气郁生痰、化火；扰乱神明。以情感高潮与低落、躁狂与抑郁交替出现为主要表现的脑神疾病。","疾病部分"
145,"眼病类","电光伤目","因电光刺伤白睛、黑睛浅层所致。以眼珠红赤畏光、流泪或疼痛为主要表现的损伤类疾病。","疾病部分"
146,"时行病、中毒及其他病类","电击伤","身体某部分接触电源；或为雷雨时闪电直接击中人体所致。以电流造成脑神、心脉损害等为主要表现的损伤类疾病。电击伤的程度不一；预后也不一致；轻者仅有局部麻木或震颤；不足为害；重者呼吸心搏骤停；遭受雷击者常立即死亡；体表亦被烧焦。","疾病部分"
147,"皮肤病类","蝶疮流注","可能因素体不耐；风热邪毒侵袭等；以致蝶斑疮毒流窜结注；深蕴营血；损害多个脏器及皮肤与关节所致。以发热、蝶斑及全身受害脏器症状为主要表现的流注性疾病。","疾病部分"
148,"疮疡病类","疔疮","泛指因竹木刺伤；或感受疫毒、疠毒、火毒等邪所致。好发于颜面、四肢；一般具有形小、根深；坚硬如钉；肿痛灼热；反应剧烈；易于走黄、损筋伤骨为主要表现的疮疡类疾病。","疾病部分"
149,"疮疡病类","疔疮走黄","因疔疮火毒炽盛；早期失治未能及时控制；或因挤压等；使邪毒走散入血；内攻脏腑所致。以原发病灶疮顶陷黑无脓；肿势散漫；迅速向周围扩散；并有寒战高热、烦躁；甚至神昏谵语等全身症状的疔疮类疾病。","疾病部分"
150,"耳鼻咽喉口齿病类","耵耳","因风热外犯；耵聍阻塞耳道所致。以耳道闭塞感及听力减退；耳内有耵聍堵塞等为主要表现的外耳疾病。","疾病部分"
151,"疮疡病类","冬瓜串","生于上臂的多发性痈病类疾病。","疾病部分"
152,"疮疡病类","冻疮","因寒邪侵袭；局部血脉凝滞；肌肤失却温煦所致。以手背、足背、耳廓、面颊等处出现红肿发凉、瘙痒疼痛；甚至皮肤紫暗、溃烂为主要表现的疮疡类疾病。","疾病部分"
153,"疮疡病类","窦道","溃疡形成管道；疮孔处流脓经久淋漓不断；体表与深部组织相通；只有外口的瘘病类疾病。","疾病部分"
154,"疮疡病类","毒蛇咬伤","被有毒蛇咬伤；毒汁经创口侵入营血、内犯脏腑所致。以伤处红肿麻木作痛；全身出现寒热、呕恶、头痛、眩晕；甚至出血、神昏抽搐等为主要表现的中毒类疾病。","疾病部分"
155,"时行病、中毒及其他病类","毒蕈中毒","因误食毒蕈所致。其症状因毒蕈所含成分及其毒性作用而异；以胃肠、心脉、脑神、肝肾等受损所致的不同临床表现为特点的中毒类疾病。","疾病部分"
156,"耳鼻咽喉口齿病类","断耳疮","因耳廓损伤染毒；火毒上炎所致。以耳廓红肿疼痛、溃烂；甚至缺损、脱落为主要表现的疮疡类疾病。","疾病部分"
157,"疮疡病类","对脐发疽","生于背部与脐相对处的有头疽。","疾病部分"
158,"脑系病类","多寐","多因痰浊内阻；清阳不升等所致。以白天有发作性、难以控制的入睡为主要表现的脑神疾病。","疾病部分"
159,"胎、产及其疾病","多胎","一次妊娠同时有两个（双胎）或三个（品胎）以上的胎儿。","疾病部分"
160,"胎、产及其疾病","堕胎","多因肾虚、气血虚弱、血热、血瘀等使胎元失固所致。指胚胎在12周以内自然殒堕的妊娠疾病。","疾病部分"
161,"新生儿病、小儿特发病","鹅口疮","因感受邪毒；心脾积热；上熏口舌所致。以口腔、舌上出现片状白屑；状如鹅口为主要表现的口腔疾病。","疾病部分"
162,"皮肤病类","鹅掌风","因风湿蕴肤；或血虚风燥所致。以手掌水疱脱屑、粗糙、变厚、干燥皲裂；自觉痒痛为主要表现的癣病类疾病。","疾病部分"
163,"脾系病类","呃逆病","因进食生冷、辛辣；或情志郁怒等因素刺激下；膈间之气不利；引动胃气上冲喉间。以呃呃有声；声音短促；持续不能自制为主要表现的特发性疾病。","疾病部分"
164,"皮肤病类","恶虫叮咬伤","因蚊子、臭虫、跳蚤等叮咬；虫毒侵袭肌肤所致。以皮肤见红色疹点、瘙痒等为主要表现的皮肤疾病。","疾病部分"
165,"心系病类","恶核","因气机郁结；或精气亏虚；温毒内伏；瘀痰凝滞所致。以肢体出现无痛性瘰疠肿块；胁下肿块；或有发热等为主要表现的癌病类疾病。","疾病部分"
166,"胎、产及其疾病","恶阻","因冲脉之气上逆；胃失和降所致。以妊娠期出现恶心呕吐；厌食；甚至食入即吐为主要表现的妊娠疾病。","疾病部分"
167,"耳鼻咽喉口齿病类","耳闭","因邪滞日久；耳窍气血不畅；脉络受阻所致。以耳内胀闷堵塞感；耳鸣；听力减退（听力检查呈传导性耳聋）；鼓膜内陷、混浊为主要表现的耳病。","疾病部分"
168,"耳鼻咽喉口齿病类","耳疮","因实热内炽；毒火上炎耳窍；或挖耳损伤耳道等所致。以耳窍疼痛较剧；耳廓拒按；耳道红肿为主要表现的疮疡类疾病。","疾病部分"
169,"疮疡病类","耳疔","生于耳部的疔疮。","疾病部分"
170,"耳鼻咽喉口齿病类","耳根毒","指脓耳因邪毒炽盛或失治；邪毒波及耳后完骨；完骨溃腐化脓成痈。以耳后完骨红肿疼痛；触之有波动感；甚至溃破流脓等为主要表现的痈病类疾病。","疾病部分"
171,"耳鼻咽喉口齿病类","耳疖","因邪热搏结耳窍所致。以耳道局限性红肿疼痛；隆起如椒目为主要表现的疖病类疾病。","疾病部分"
172,"耳鼻咽喉口齿病类","耳廓痰包","因痰湿阻滞耳廓所致。以耳壳局限性肿胀；皮色不变；按之柔软；不痛或微痛为主要表现的痰包类疾病。","疾病部分"
173,"症状性名称","耳聋","双耳或单耳不闻声音；或客观检查示听力严重障碍的症状。可因寒热痰火内扰、气血亏虚、药物中毒等所致。耳部疾病以及其他全身疾病；皆可导致耳聋。","疾病部分"
174,"耳鼻咽喉口齿病类","耳瘘","因先天形成；或耳根毒治疗不彻底；溃口经久不愈所致。以耳前或耳后出现瘘管；时有渗液为主要表现的瘘病类疾病。","疾病部分"
175,"症状性名称","耳鸣","自觉耳内鸣响的症状。可因阴血亏虚、肾精不足、中气下陷、风阳痰火上扰、风邪乘袭、药物中毒等所致。耳部疾病以及其他全身疾病；皆可导致耳鸣。","疾病部分"
176,"耳鼻咽喉口齿病类","耳眩晕","因邪犯内耳；或脏腋虚弱；内耳失养；或痰浊水湿泛溢内耳所致。以头晕目眩；恶心呕吐；耳鸣等为主要表现的眩晕类疾病。","疾病部分"
177,"耳鼻咽喉口齿病类","耳蕈","因痰火邪毒蕴结；脉络瘀阻；日久恶变而成。以耳部见赘生物；质硬、易出血为主要表现的癌病类疾病。","疾病部分"
178,"耳鼻咽喉口齿病类","耳胀","因外邪犯耳；耳窍经气痹塞所致。以耳内胀闷不适；耳鸣；听力下降；自听声增强；或鼓室有积液等为主要表现的耳病。","疾病部分"
179,"耳鼻咽喉口齿病类","耳痔","因湿热痰火上逆；气血瘀滞耳道所致。以耳内赘生蕈状小肉团；不痛、无化脓溃烂为主要表现的瘤病类疾病。","疾病部分"
180,"疮疡病类","发际疮","因内郁湿热；外受风火所致。好发于项后发际处；形小坚硬高肿；痛痒较甚；缠绵难愈的疖病类疾病。","疾病部分"
181,"躯体痹、痿、瘤等病类","发瘤","多因胎中积热；使瘀血、痰浊凝滞肌肤。以皮肤间出现内含粉质、毛发的囊性肿块为主要表现的瘤病类疾病。","疾病部分"
182,"症状性名称","发热","以体温升高；或自觉发热为主的症状。发热为临床极常见症状；外感六淫、疫毒之邪；或因情志；劳倦所伤等所致诸种疾病；尤其是各种传染病、时行病；疮疡类疾病；内脏瘅[热]病类疾病等均可导致。","疾病部分"
183,"疮疡病类","发颐","多由外感或手术后；汗出不畅；余邪热毒未能外达；结聚于颐颌之间所致。以颐颌部肿胀疼痛；张口受限；伴高热为主要表现的痈病类疾病。","疾病部分"
184,"皮肤病类","发蛀脱发","因湿热上蒸；或阴虚血弱所致。以头发细软、稀疏、脱落；并有油腻；或为干燥的红黄色鳞屑斑；头皮瘙痒为主要表现的皮肤疾病。","疾病部分"
185,"皮肤病类","翻花疮","因肝虚血燥；邪毒结聚皮肤；逐渐恶变而成。以生疮溃后胬肉突出．其状如菌；生长迅速；损破后流血不止为主要表现的癌病类疾病。","疾病部分"
186,"肛肠病类","翻花痔","内痔脱出后；因肛门肌肉挛急而不能复位。以痔核充血、水肿、溢水；突出肛门外而不能回复；局部剧痛为主要表现的痔病类疾病。","疾病部分"
187,"耳鼻咽喉口齿病类","飞扬喉","因素有积热；邪毒上炎；或进食时损伤口腔脉络所致。以口腔上腭等处突生血泡；色紫、壁薄、易溃破流血水为主要表现的口腔疾病。","疾病部分"
188,"皮肤病类","肥疮","因剃发感染；风热化虫所致。以头部初起红丘疹；断而流水结黄痂；中有毛发穿过；脱发后头皮光亮为主要表现的癣病类疾病。","疾病部分"
189,"躯体痹、痿、瘤等病类","肥胖病","因嗜食肥甘；喜静少动；脾失健运；痰湿脂膏积聚。以形体发胖超乎常人；并伴困倦乏力等为主要表现的形体疾病。","疾病部分"
190,"脾系病类","肥气","因疟疾、蛊虫病等；使瘀血内积；新血不生。以左胁下肿块；腹胀膨隆；出血为主要表现的积聚类疾病。","疾病部分"
191,"疮疡病类","腓踹发","多由湿热下注；或因外伤染毒所致。生于小腿肚的痈病类疾病。","疾病部分"
192,"皮肤病类","腓踹疽","因湿热邪毒蕴结所致。以小腿肚出现暗红色硬结；可溃烂而久不收口为主要表现的疮疡类疾病。","疾病部分"
193,"传染病、寄生虫病类","肺虫病","因进食含有肺（吸）虫幼虫的生石蟹、蟛蜞等之后；虫毒蕴结肺络等处。以咳嗽、胸痛、咯铁锈色痰；大便或痰中检查有肺吸虫卵等为主要表现的寄生虫病。","疾病部分"
194,"肺系病类","肺癌","可能因吸烟、毒气刺激、慢性肺脏疾患等所致。以咳嗽；胸痛；气喘；痰中带血等为基本表现；发生于肺脏的癌病类疾病。","疾病部分"
195,"肺系病类","肺厥","由肺气衰竭；清气匮乏；浊气内蓄；脑神清窍失养。在肺病症状基础上；以神识昏蒙为主要表现的肺病及脑的厥病类疾病。","疾病部分"
196,"肺系病类","肺咳","外邪犯肺；或痰浊内蕴；气阴亏虚等；使肺失清肃而肺气上逆。以咳嗽为主要表现的肺系疾病。","疾病部分"
197,"肺系病类","肺痨","因正气不足；痨虫侵袭肺叶所致。以咳嗽；咯血；潮热；盗汗及逐渐消瘦为主要表现的痨病类疾病。","疾病部分"
198,"肺系病类","肺络张","因邪气犯肺；肺气痹阻；痰浊内蕴；肺络扩张所致。以慢性咳嗽；咯吐大量粘痰或脓痰；间断咳血为主要表现的肺系疾病。","疾病部分"
199,"肺系病类","肺热病","风热病毒犯肺；热壅肺气；肺失清肃。以骤起发热；咳嗽；烦渴；胸痛为主表现的内脏瘅[热]病类疾病。","疾病部分"
200,"肺系病类","肺衰","因肺脏的各种长期疾患；或因邪毒伤肺；或心、脑、肾等脏病变及肺；使肺气衰竭；不能吐故纳新；浊气痰液内阻。以喘息抬肩；唇紫；肢凉；咳逆痰壅为主要表现的脱病类疾病。","疾病部分"
201,"肺系病类","肺水","因心阳虚衰；或输液过快过多；使肺气郁滞；不能通调水道；以致水饮停聚于肺。以突发严重气喘咳吐大量泡沫痰；两肺满布湿罗音为主要表现的水肿类疾病。","疾病部分"
202,"肺系病类","肺痿","因咳喘日久不愈；肺气受损；津液耗伤；致肺叶枯萎不荣或痿弱不用。以气短；咯吐浊唾涎沫为主要表现的内脏痿病类疾病。","疾病部分"
203,"心系病类","肺心病","因肺病日久；痰气阻滞；进而导致心脉瘀阻。以咳嗽气喘；咯痰；心悸水肿；唇舌紫暗等为主要表现的肺病及心的疾病。","疾病部分"
204,"新生儿病、小儿特发病","肺炎喘嗽","因外邪犯肺；痰阻气道；导致肺气郁闭。以小儿发热、咳嗽、气喘、鼻煽为主要表现的肺系疾病。","疾病部分"
205,"肺系病类","肺痈","因热毒壅肺；使肺叶生疮；血败肉腐；形成痈脓。以骤起发热；咳嗽；胸痛；咯腥臭脓血痰为主要表现的内脏痈病类疾病。","疾病部分"
206,"肺系病类","肺胀","常继发于肺咳、哮病等之后；因肺气长期壅滞；肺叶恒久膨胀、不能敛降；而胀廓充胸。以胸中胀闷；咳嗽咯痰；气短而喘为主要表现的肺系疾病。","疾病部分"
207,"皮肤病类","痱癗","因夏季气温偏高；汗出不畅所致。以皮肤出现针头大小红疹或小疱；灼热瘙痒为主要表现的皮肤疾病。","疾病部分"
208,"颈瘿病类、乳房病类","粉刺性乳痈","因肝郁化热；肉腐化脓而成。多有先天性乳头凹陷畸形；乳头中常伴粉渣样物排出；急性发作时脓液中常夹有粉渣样物质为主要表现的痈病类疾病。","疾病部分"
